ma_id,review_id,final_score,grade,grade_label,audit_score,consistency_score,robustness_score,stability_score,power_score,k,total_n,estimate,p_value,significant,doi,review_group,citation_count,citation_percentile,who_essential,nice_guideline_count,group_size_percentile,influence_score,quadrant
CD001703_pub4_data__A17,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,2,71,-0.246618,0.892756,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A18,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,60,0.0,1.0,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD008309_pub3_data__A11,CD008309,56,D,Significant Concerns,100.0,100.0,30.0,1.3,50.0,6,436,-0.896685,0.064776,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD008309_pub3_data__A12,CD008309,56,D,Significant Concerns,100.0,100.0,30.0,1.3,50.0,7,462,0.459389,0.249654,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD014758_pub3_data__A5,CD014758,56,D,Significant Concerns,92.0,100.0,60.0,1.5,25.0,2,978,-0.871713,0.648688,False,10.1002/14651858.CD014758.pub3,Other,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD014758_pub3_data__A6,CD014758,56,D,Significant Concerns,92.0,100.0,60.0,1.5,25.0,2,978,-0.871713,0.648688,False,10.1002/14651858.CD014758.pub3,Other,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD014758_pub3_data__A7,CD014758,56,D,Significant Concerns,92.0,100.0,60.0,1.5,25.0,2,722,-0.038679,0.982617,False,10.1002/14651858.CD014758.pub3,Other,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD015014_pub2_data__A18,CD015014,56,D,Significant Concerns,92.0,100.0,30.0,6.0,50.0,4,1028,-0.089143,0.934763,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD013643_pub2_data__A8,CD013643,56,D,Significant Concerns,92.0,100.0,30.0,5.6,50.0,3,241,-0.156228,0.905359,False,10.1002/14651858.CD013643.pub2,Other,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Low Stakes
CD015448_pub2_data__A4,CD015448,56,D,Significant Concerns,92.0,100.0,30.0,10.4,50.0,4,500,0.019824,0.985513,False,10.1002/14651858.CD015448.pub2,Other,11,84.83033932135729,False,0,34.5309381237525,37.38522954091817,Moderate
CD015448_pub2_data__A7,CD015448,56,D,Significant Concerns,92.0,100.0,30.0,10.4,50.0,3,584,0.034351,0.979091,False,10.1002/14651858.CD015448.pub2,Other,11,84.83033932135729,False,0,34.5309381237525,37.38522954091817,Moderate
CD011330_pub2_data__A4,CD011330,56,D,Significant Concerns,72.0,100.0,0.0,59.0,50.0,10,314,-0.030672,0.963056,False,10.1002/14651858.CD011330.pub2,Mental_health,1,26.34730538922156,False,0,27.045908183632733,13.243512974051898,Low Stakes
CD013643_pub2_data__A6,CD013643,56,D,Significant Concerns,92.0,100.0,30.0,5.6,50.0,4,419,0.97071,0.293377,False,10.1002/14651858.CD013643.pub2,Other,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Low Stakes
CD015014_pub2_data__A10,CD015014,56,D,Significant Concerns,80.0,100.0,20.0,6.0,75.0,8,1263,-0.473953,0.122303,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD015014_pub2_data__A11,CD015014,56,D,Significant Concerns,92.0,100.0,30.0,6.0,50.0,3,820,0.030016,0.981721,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD015014_pub2_data__A12,CD015014,56,D,Significant Concerns,92.0,100.0,30.0,6.0,50.0,4,9968,0.079823,0.941417,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD001703_pub4_data__A24,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,11,-0.510826,0.806638,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD014769_pub2_data__A19,CD014769,56,D,Significant Concerns,92.0,100.0,60.0,3.7,25.0,2,18389,-0.046582,0.68307,False,10.1002/14651858.CD014769.pub2,Diabetes,4,57.48502994011976,True,0,94.11177644710578,52.40518962075848,Red Flag
CD015014_pub2_data__A9,CD015014,56,D,Significant Concerns,80.0,100.0,20.0,6.0,75.0,8,1263,-0.473953,0.122303,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD015033_pub2_data__A16,CD015033,56,D,Significant Concerns,100.0,100.0,30.0,0.9,50.0,5,416,0.015638,0.986988,False,10.1002/14651858.CD015033.pub2,Mental_health,10,82.83433133732535,False,0,88.82235528942117,42.01596806387226,Moderate
CD006606_pub5_data__A10,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,2,739,-2.470998,0.257803,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD006606_pub5_data__A11,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,2,739,-0.37087,0.526461,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD013643_pub2_data__A12,CD013643,56,D,Significant Concerns,92.0,100.0,30.0,5.6,50.0,4,318,-0.094381,0.931211,False,10.1002/14651858.CD013643.pub2,Other,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Low Stakes
CD015014_pub2_data__A38,CD015014,56,D,Significant Concerns,92.0,100.0,30.0,6.0,50.0,4,980,0.028719,0.978994,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD008176_pub3_data__A20,CD008176,56,D,Significant Concerns,80.0,100.0,0.0,0.5,100.0,23,2302,-0.118642,0.386919,False,10.1002/14651858.CD008176.pub3,Cancer,13,88.32335329341318,False,0,94.11177644710578,44.740518962075846,Moderate
CD015252_pub2_data__A8,CD015252,56,D,Significant Concerns,64.0,100.0,20.0,44.0,50.0,4,731,-0.954837,0.237315,False,10.1002/14651858.CD015252.pub2,Other,10,82.83433133732535,False,0,46.40718562874252,37.77445109780439,Moderate
CD015252_pub2_data__A9,CD015252,56,D,Significant Concerns,64.0,100.0,20.0,44.0,50.0,4,646,-0.964928,0.234187,False,10.1002/14651858.CD015252.pub2,Other,10,82.83433133732535,False,0,46.40718562874252,37.77445109780439,Moderate
CD001703_pub4_data__A10,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,2,194,0.02527,0.988685,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A11,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,118,-0.067252,0.973287,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A12,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,40,-0.097638,0.96153,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A14,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,2,194,0.02527,0.988685,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A15,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,118,-0.067252,0.973287,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD000478_pub5_data__A2,CD000478,56,D,Significant Concerns,100.0,100.0,30.0,2.3,50.0,6,288,0.469377,0.280752,False,10.1002/14651858.CD000478.pub5,Other,2,39.12175648702595,False,0,13.373253493013973,16.98602794411178,Low Stakes
CD010001_pub4_data__A3,CD010001,56,D,Significant Concerns,52.0,90.0,40.0,0.3,100.0,53,4820,0.681833,0.0,True,10.1002/14651858.CD010001.pub4,Diabetes,1,26.34730538922156,False,0,27.045908183632733,13.243512974051898,Low Stakes
CD013591_pub2_data__A8,CD013591,56,D,Significant Concerns,100.0,100.0,30.0,1.3,50.0,5,244,0.097815,0.919494,False,10.1002/14651858.CD013591.pub2,Respiratory,23,97.1057884231537,False,0,46.40718562874252,43.48303393213574,Moderate
CD013591_pub2_data__A6,CD013591,56,D,Significant Concerns,92.0,100.0,60.0,1.3,25.0,2,150,0.51934,0.779249,False,10.1002/14651858.CD013591.pub2,Respiratory,23,97.1057884231537,False,0,46.40718562874252,43.48303393213574,Moderate
CD009531_pub3_data__A9,CD009531,56,D,Significant Concerns,92.0,100.0,60.0,2.0,25.0,1,96,-0.123869,0.950868,False,10.1002/14651858.CD009531.pub3,Hypertension,9,79.84031936127745,False,0,67.86427145708582,38.72255489021957,Moderate
CD009417_pub3_data__A10,CD009417,56,D,Significant Concerns,92.0,100.0,60.0,5.3,25.0,2,107,-0.128849,0.942706,False,10.1002/14651858.CD009417.pub3,Mental_health,3,49.101796407185624,True,0,52.49500998003992,44.89021956087825,Moderate
CD009531_pub3_data__A16,CD009531,56,D,Significant Concerns,92.0,100.0,60.0,2.0,25.0,1,306,0.06517,0.974048,False,10.1002/14651858.CD009531.pub3,Hypertension,9,79.84031936127745,False,0,67.86427145708582,38.72255489021957,Moderate
CD006689_pub3_data__A24,CD006689,56,D,Significant Concerns,92.0,100.0,60.0,1.8,25.0,1,620,-0.138677,0.48371,False,10.1002/14651858.CD006689.pub3,Infection,2,39.12175648702595,False,0,89.92015968063872,24.640718562874255,Low Stakes
CD013591_pub2_data__A2,CD013591,56,D,Significant Concerns,80.0,100.0,0.0,1.3,100.0,14,2776,-0.037519,0.945381,False,10.1002/14651858.CD013591.pub2,Respiratory,23,97.1057884231537,False,0,46.40718562874252,43.48303393213574,Moderate
CD015014_pub2_data__A5,CD015014,56,D,Significant Concerns,80.0,100.0,20.0,6.0,75.0,8,1263,-0.473953,0.122303,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD006606_pub5_data__A12,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,2,739,-0.37087,0.526461,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD006606_pub5_data__A13,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,1,351,-1.098612,0.502012,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD006606_pub5_data__A14,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,1,351,-1.098612,0.502012,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD006913_pub3_data__A2,CD006913,56,D,Significant Concerns,80.0,100.0,0.0,0.3,100.0,72,4941,0.001716,0.994268,False,10.1002/14651858.CD006913.pub3,Mental_health,3,49.101796407185624,False,0,95.30938123752495,29.171656686626747,Low Stakes
CD002290_pub6_data__A5,CD002290,56,D,Significant Concerns,100.0,100.0,30.0,0.1,50.0,5,428,0.088805,0.811686,False,10.1002/14651858.CD002290.pub6,Hypertension,3,49.101796407185624,False,0,20.35928143712575,21.676646706586826,Low Stakes
CD015520_data__A1,CD015520,56,D,Significant Concerns,80.0,100.0,0.0,0.2,100.0,39,4264,-0.13053,0.687943,False,10.1002/14651858.CD015520,,1,26.34730538922156,False,0,59.58083832335329,16.497005988023954,Low Stakes
CD003129_pub2_data__A1,CD003129,56,D,Significant Concerns,64.0,100.0,40.0,27.5,50.0,4,422,0.801709,0.034143,True,10.1002/14651858.CD003129.pub2,Pain,3,49.101796407185624,False,0,34.5309381237525,23.093812375249502,Low Stakes
CD015520_data__A5,CD015520,56,D,Significant Concerns,100.0,100.0,30.0,0.2,50.0,5,276,-0.119864,0.900856,False,10.1002/14651858.CD015520,,1,26.34730538922156,False,0,59.58083832335329,16.497005988023954,Low Stakes
CD006689_pub3_data__A23,CD006689,56,D,Significant Concerns,92.0,100.0,60.0,1.8,25.0,2,1063,0.426704,0.725593,False,10.1002/14651858.CD006689.pub3,Infection,2,39.12175648702595,False,0,89.92015968063872,24.640718562874255,Low Stakes
CD006606_pub5_data__A9,CD006606,56,D,Significant Concerns,92.0,100.0,60.0,1.9,25.0,2,739,-2.470998,0.257803,False,10.1002/14651858.CD006606.pub5,Pregnancy,5,63.57285429141717,False,0,70.45908183632734,32.47504990019961,Moderate
CD006913_pub3_data__A17,CD006913,56,D,Significant Concerns,100.0,100.0,30.0,0.3,50.0,6,266,-0.179704,0.839285,False,10.1002/14651858.CD006913.pub3,Mental_health,3,49.101796407185624,False,0,95.30938123752495,29.171656686626747,Low Stakes
CD013571_pub2_data__A1,CD013571,56,D,Significant Concerns,64.0,100.0,40.0,0.5,75.0,9,1018,1.029379,0.034639,True,10.1002/14651858.CD013571.pub2,Other,16,93.21357285429141,False,0,67.86427145708582,44.07185628742515,Moderate
CD015033_pub2_data__A8,CD015033,56,D,Significant Concerns,92.0,100.0,60.0,0.9,25.0,1,88,-0.044951,0.982168,False,10.1002/14651858.CD015033.pub2,Mental_health,10,82.83433133732535,False,0,88.82235528942117,42.01596806387226,Moderate
CD003519_pub5_data__A18,CD003519,56,D,Significant Concerns,64.0,100.0,40.0,0.1,75.0,8,825,1.226449,0.003855,True,10.1002/14651858.CD003519.pub5,Diabetes,1,26.34730538922156,False,0,91.01796407185628,19.640718562874255,Low Stakes
CD008309_pub3_data__A18,CD008309,56,D,Significant Concerns,92.0,100.0,60.0,1.3,25.0,1,50,0.0,1.0,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD008309_pub3_data__A19,CD008309,56,D,Significant Concerns,92.0,100.0,60.0,1.3,25.0,1,50,1.138618,0.492067,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD008309_pub3_data__A20,CD008309,56,D,Significant Concerns,92.0,100.0,60.0,1.3,25.0,1,50,0.0,1.0,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD008309_pub3_data__A21,CD008309,56,D,Significant Concerns,92.0,100.0,60.0,1.3,25.0,1,50,0.0,1.0,False,10.1002/14651858.CD008309.pub3,Hypertension,8,76.14770459081836,True,0,94.11177644710578,59.87025948103792,Red Flag
CD014769_pub2_data__A4,CD014769,56,D,Significant Concerns,92.0,100.0,60.0,3.7,25.0,2,17802,-0.565423,0.232384,False,10.1002/14651858.CD014769.pub2,Diabetes,4,57.48502994011976,True,0,94.11177644710578,52.40518962075848,Red Flag
CD014769_pub2_data__A10,CD014769,56,D,Significant Concerns,80.0,100.0,20.0,3.7,75.0,9,47456,-0.268355,0.108431,False,10.1002/14651858.CD014769.pub2,Diabetes,4,57.48502994011976,True,0,94.11177644710578,52.40518962075848,Red Flag
CD001703_pub4_data__A22,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,62,0.0,1.0,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD001703_pub4_data__A23,CD001703,56,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,1,11,-0.510826,0.806638,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Low Stakes
CD000547_pub3_data__A4,CD000547,55,D,Significant Concerns,80.0,100.0,20.0,0.1,75.0,9,691,1.135254,0.208813,False,10.1002/14651858.CD000547.pub3,Diabetes,4,57.48502994011976,False,0,64.57085828343313,29.451097804391217,Low Stakes
CD015042_pub2_data__A1,CD015042,55,D,Significant Concerns,84.0,100.0,40.0,0.9,50.0,3,378,0.903941,0.059802,False,10.1002/14651858.CD015042.pub2,Other,5,63.57285429141717,False,0,7.0858283433133735,26.13772455089821,Low Stakes
CD000219_pub5_data__A1,CD000219,55,D,Significant Concerns,48.0,85.0,40.0,0.2,100.0,27,6858,-0.390958,0.000115,True,10.1002/14651858.CD000219.pub5,Pain,7,73.05389221556887,False,0,27.045908183632733,31.926147704590818,Moderate
CD000219_pub5_data__A5,CD000219,55,D,Significant Concerns,80.0,100.0,20.0,0.2,75.0,6,1490,-0.442078,0.193878,False,10.1002/14651858.CD000219.pub5,Pain,7,73.05389221556887,False,0,27.045908183632733,31.926147704590818,Moderate
CD015038_pub2_data__A12,CD015038,55,D,Significant Concerns,92.0,100.0,60.0,0.1,25.0,1,180,-0.0221,0.991208,False,10.1002/14651858.CD015038.pub2,Infection,6,68.76247504990019,False,0,76.24750499001996,35.12974051896207,Moderate
CD015038_pub2_data__A2,CD015038,55,D,Significant Concerns,60.0,100.0,40.0,0.1,75.0,7,2471,-2.116637,0.048534,True,10.1002/14651858.CD015038.pub2,Infection,6,68.76247504990019,False,0,76.24750499001996,35.12974051896207,Moderate
CD015520_data__A8,CD015520,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,2,102,-0.384332,0.832727,False,10.1002/14651858.CD015520,,1,26.34730538922156,False,0,59.58083832335329,16.497005988023954,Low Stakes
CD015520_data__A9,CD015520,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,2,121,-0.46959,0.797566,False,10.1002/14651858.CD015520,,1,26.34730538922156,False,0,59.58083832335329,16.497005988023954,Low Stakes
CD002243_pub5_data__A21,CD002243,55,D,Significant Concerns,36.0,100.0,40.0,0.1,100.0,148,64344,0.192203,0.000256,True,10.1002/14651858.CD002243.pub5,Diabetes,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Low Stakes
CD006919_pub5_data__A11,CD006919,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,2,268,-0.142498,0.770574,False,10.1002/14651858.CD006919.pub5,Pregnancy,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Low Stakes
CD006919_pub5_data__A12,CD006919,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,1,131,1.145865,0.326679,False,10.1002/14651858.CD006919.pub5,Pregnancy,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Low Stakes
CD006919_pub5_data__A8,CD006919,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,2,133,-0.191516,0.914954,False,10.1002/14651858.CD006919.pub5,Pregnancy,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Low Stakes
CD006919_pub5_data__A9,CD006919,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,1,57,-0.383959,0.849085,False,10.1002/14651858.CD006919.pub5,Pregnancy,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Low Stakes
CD006913_pub3_data__A21,CD006913,55,D,Significant Concerns,92.0,100.0,60.0,0.3,25.0,2,72,-0.031159,0.98617,False,10.1002/14651858.CD006913.pub3,Mental_health,3,49.101796407185624,False,0,95.30938123752495,29.171656686626747,Low Stakes
CD006913_pub3_data__A22,CD006913,55,D,Significant Concerns,92.0,100.0,60.0,0.3,25.0,2,72,-0.031159,0.98617,False,10.1002/14651858.CD006913.pub3,Mental_health,3,49.101796407185624,False,0,95.30938123752495,29.171656686626747,Low Stakes
CD002290_pub6_data__A4,CD002290,55,D,Significant Concerns,36.0,100.0,40.0,0.1,100.0,22,1779,-0.610756,0.026939,True,10.1002/14651858.CD002290.pub6,Hypertension,3,49.101796407185624,False,0,20.35928143712575,21.676646706586826,Low Stakes
CD007079_pub4_data__A12,CD007079,55,D,Significant Concerns,92.0,100.0,60.0,0.2,25.0,1,63,0.41198,0.838094,False,10.1002/14651858.CD007079.pub4,Cardiovascular,0,9.68063872255489,False,0,77.84431137724552,11.65668662674651,Low Stakes
CD006942_pub4_data__A4,CD006942,55,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,2,481,-0.007771,0.98707,False,10.1002/14651858.CD006942.pub4,Pregnancy,0,9.68063872255489,False,0,20.35928143712575,5.908183632734531,Low Stakes
CD006942_pub4_data__A5,CD006942,55,D,Significant Concerns,92.0,100.0,60.0,0.5,25.0,2,481,-0.579151,0.679129,False,10.1002/14651858.CD006942.pub4,Pregnancy,0,9.68063872255489,False,0,20.35928143712575,5.908183632734531,Low Stakes
CD009535_pub3_data__A23,CD009535,55,D,Significant Concerns,92.0,100.0,60.0,0.4,25.0,2,131,-0.014784,0.993398,False,10.1002/14651858.CD009535.pub3,Hypertension,5,63.57285429141717,False,0,95.30938123752495,34.960079840319366,Moderate
CD009535_pub3_data__A24,CD009535,55,D,Significant Concerns,92.0,100.0,60.0,0.4,25.0,2,348,0.38706,0.830744,False,10.1002/14651858.CD009535.pub3,Hypertension,5,63.57285429141717,False,0,95.30938123752495,34.960079840319366,Moderate
CD015033_pub2_data__A17,CD015033,55,D,Significant Concerns,92.0,100.0,30.0,0.9,50.0,3,315,0.016708,0.989823,False,10.1002/14651858.CD015033.pub2,Mental_health,10,82.83433133732535,False,0,88.82235528942117,42.01596806387226,Moderate
CD015014_pub2_data__A22,CD015014,55,D,Significant Concerns,84.0,100.0,60.0,6.0,25.0,2,87,2.521879,0.19316,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
CD015014_pub2_data__A23,CD015014,55,D,Significant Concerns,84.0,100.0,60.0,6.0,25.0,2,65,2.080176,0.262276,False,10.1002/14651858.CD015014.pub2,Infection,5,63.57285429141717,False,0,98.20359281437125,35.249500998003995,Moderate
